paper_id,title,pmid,doi,matched_pis,matched_centers,collection_route,year,paper_status,abstract_length,dataset_scan_status,resource_scan_status
pmid-23292746,Tetrathiafulvalene-benzothiadiazoles as redox-tunable donor-acceptor systems: synthesis and photophysical study.,23292746,10.1002/chem.201202742,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,771,pending,pending
pmid-23291096,Decoupling epigenetic and genetic effects through systematic analysis of gene position.,23291096,10.1016/j.celrep.2012.12.003,Trey Ideker,HPMI,pi_author_backlog,2013,metadata_ingested,1311,pending,pending
pmid-23273983,Dissection of DNA damage responses using multiconditional genetic interaction maps.,23273983,10.1016/j.molcel.2012.11.023,Trey Ideker,HPMI,pi_author_backlog,2013,metadata_ingested,1050,pending,pending
pmid-23258554,"Hepatic lentiviral gene transfer is associated with clonal selection, but not with tumor formation in serially transplanted rodents.",23258554,10.1002/hep.26204,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1700,pending,pending
pmid-23256477,Assignment of pterin deaminase activity to an enzyme of unknown function guided by homology modeling and docking.,23256477,10.1021/ja309680b,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1786,pending,pending
pmid-23255794,Contribution of double-stranded RNA and CPSF30 binding domains of influenza virus NS1 to the inhibition of type I interferon production and activation of human dendritic cells.,23255794,10.1128/JVI.02247-12,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1090,pending,pending
pmid-23255218,BET bromodomain-targeting compounds reactivate HIV from latency via a Tat-independent mechanism.,23255218,10.4161/cc.23309,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1597,pending,pending
pmid-23249176,"A donor-acceptor tetrathiafulvalene ligand complexed to iron(II): synthesis, electrochemistry, and spectroscopy of [Fe(phen)2(TTF-dppz)](PF6)2.",23249176,10.1021/ic3019277,Alan Hauser,SCRIPT,pi_author_backlog,2013,metadata_ingested,624,pending,pending
pmid-23242164,A gene ontology inferred from molecular networks.,23242164,10.1038/nbt.2463,Trey Ideker,HPMI,pi_author_backlog,2013,metadata_ingested,1171,pending,pending
pmid-23241029,"Discovery of potent, selective multidrug and toxin extrusion transporter 1 (MATE1, SLC47A1) inhibitors through prescription drug profiling and computational modeling.",23241029,10.1021/jm301302s,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1010,pending,pending
pmid-23232456,Comparison of interventional cardiology in two European countries: a nationwide Internet based registry study.,23232456,10.1016/j.ijcard.2012.11.054,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,1666,pending,pending
pmid-23230080,Activation of the ACE2/angiotensin-(1-7)/Mas receptor axis enhances the reparative function of dysfunctional diabetic endothelial progenitors.,23230080,10.2337/db12-0808,Rafael Medina,SYBIL,pi_author_backlog,2013,metadata_ingested,1576,pending,pending
pmid-23228330,Impact of mutations on the allosteric conformational equilibrium.,23228330,10.1016/j.jmb.2012.11.041,Andrej Sali,HPMI,pi_author_backlog,2013,metadata_ingested,1547,pending,pending
pmid-23217624,Snapshots: chromatin control of viral infection.,23217624,10.1016/j.virol.2012.09.023,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,689,pending,pending
pmid-23209261,"Changes in total cholesterol levels in Western societies are not related to statin, but rather dietary factors: the example of the Icelandic population.",23209261,10.1093/eurheartj/ehs395,Kristian Andersen,CViSB,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-23192878,Mouse dendritic cell (DC) influenza virus infectivity is much lower than that for human DCs and is hemagglutinin subtype dependent.,23192878,10.1128/JVI.02980-12,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,479,pending,pending
pmid-23177740,Genome-wide methylation profiles reveal quantitative views of human aging rates.,23177740,10.1016/j.molcel.2012.10.016,Trey Ideker,HPMI,pi_author_backlog,2013,metadata_ingested,1016,pending,pending
pmid-23175362,A Sendai virus-derived RNA agonist of RIG-I as a virus vaccine adjuvant.,23175362,10.1128/JVI.02338-12,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2013,metadata_ingested,1517,pending,pending
pmid-23097449,Rapid intracellular competition between hepatitis C viral genomes as a result of mitosis.,23097449,10.1128/JVI.01047-12,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1210,pending,pending
pmid-23088322,Mitochondrial protein synthesis: efficiency and accuracy.,23088322,10.1089/ars.2012.4896,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1878,pending,pending
pmid-22983950,One hundred twenty years of koala retrovirus evolution determined from museum skins.,22983950,10.1093/molbev/mss223,Rafael Medina,SYBIL,pi_author_backlog,2013,metadata_ingested,1199,pending,pending
pmid-22821679,MicroRNA-221 overexpression accelerates hepatocyte proliferation during liver regeneration.,22821679,10.1002/hep.25984,Melanie Ott,HPMI,pi_author_backlog,2013,metadata_ingested,1561,pending,pending
pmid-22806098,Natural and long-lasting cellular immune responses against influenza in the M2e-immune host.,22806098,10.1038/mi.2012.69,Michael Schotsaert,SYBIL,pi_author_backlog,2013,metadata_ingested,1483,pending,pending
pmid-22764169,Medium term outcome in Bell's palsy in children.,22764169,10.1136/emermed-2012-201270,Ryan McNamara,CViSB,pi_author_backlog,2013,metadata_ingested,1652,pending,pending
pmid-22552993,The abbreviated pluripotent cell cycle.,22552993,10.1002/jcp.24104,Rafael Medina,SYBIL,pi_author_backlog,2013,metadata_ingested,1793,pending,pending
pmid-22019142,[Idiopathic granulomatous mastitis: a benign lesion with malignant clinical-radiological characteristics].,22019142,10.1016/j.rx.2011.07.004,Rafael Medina,SYBIL,pi_author_backlog,2013,metadata_ingested,0,pending,pending
pmid-26605585,"Accurate Spin-State Energetics of Transition Metal Complexes. 1. CCSD(T), CASPT2, and DFT Study of [M(NCH)6](2+) (M = Fe, Co).",26605585,10.1021/ct300592w,Alan Hauser,SCRIPT,pi_author_backlog,2012,metadata_ingested,0,pending,pending
pmid-24422010,A Retrospective Study of Cleft lip and palate Patients' Satisfaction after Maxillary Distraction or Traditional Advancement of the Maxilla.,24422010,10.5037/jomr.2012.3203,Kristian Andersen,CViSB,pi_author_backlog,2012,metadata_ingested,1424,pending,pending
pmid-24294432,Evaluation of a faculty development program aimed at increasing residents' active learning in lectures.,24294432,10.4300/JGME-D-11-00209.1,Alan Hauser,SCRIPT,pi_author_backlog,2012,metadata_ingested,1805,pending,pending
pmid-24250512,"Brine Shrimp Cytotoxicity, Anti-inflammatory and Analgesic Properties of Woodfordia fruticosa Kurz Flowers.",24250512,,Sumit Chanda,SYBIL,pi_author_backlog,2012,metadata_ingested,1180,pending,pending
pmid-23794798,In Vivo Replication and Pathogenesis of Vesicular Stomatitis Virus Recombinant M40 Containing Ebola Virus L-Domain Sequences.,23794798,10.4137/IDRT.S10652,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2012,metadata_ingested,861,pending,pending
pmid-23569897,Assessment of effect of hydroalcoholic and decoction methods on extraction of antioxidants from selected Indian medicinal plants.,23569897,10.1016/S2221-1691(12)60041-0,Sumit Chanda,SYBIL,pi_author_backlog,2012,metadata_ingested,1088,pending,pending
pmid-23282659,Case report and review of the literature: Rectal linitis plastica secondary to the lipoid cell variant of transitional cell carcinoma of the urinary bladder.,23282659,10.5489/cuaj.11239,Melanie Ott,HPMI,pi_author_backlog,2012,metadata_ingested,493,pending,pending
pmid-23268787,Differential analysis of high-throughput quantitative genetic interaction data.,23268787,10.1186/gb-2012-13-12-r123,Trey Ideker,HPMI,pi_author_backlog,2012,metadata_ingested,777,pending,pending
pmid-23241329,Participant experiences from chronic administration of a multivitamin versus placebo on subjective health and wellbeing: a double-blind qualitative analysis of a randomised controlled trial.,23241329,10.1186/1475-2891-11-110,Andrej Sali,HPMI,pi_author_backlog,2012,metadata_ingested,2576,pending,pending
pmid-23232660,[Chronic non-communicable diseases: a global epidemic of the 21st century].,23232660,10.17992/lbl.2012.11.462,Kristian Andersen,CViSB,pi_author_backlog,2012,metadata_ingested,1086,pending,pending
pmid-23217702,Modeling transcriptome dynamics in a complex world.,23217702,10.1016/j.cell.2012.11.031,Trey Ideker,HPMI,pi_author_backlog,2012,metadata_ingested,407,pending,pending
pmid-23209422,Species-specific inhibition of RIG-I ubiquitination and IFN induction by the influenza A virus NS1 protein.,23209422,10.1371/journal.ppat.1003059,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2012,metadata_ingested,1914,pending,pending
pmid-23203356,"My recovery: a long, winding yellow brick road.",23203356,10.1176/appi.ps.631201,Michael Glickman,HPMI,pi_author_backlog,2012,metadata_ingested,0,pending,pending
pmid-23185482,Limits of ligand selectivity from docking to models: in silico screening for A(1) adenosine receptor antagonists.,23185482,10.1371/journal.pone.0049910,Andrej Sali,HPMI,pi_author_backlog,2012,metadata_ingested,995,pending,pending
pmid-23170175,Cytopathogenesis of vesicular stomatitis virus is regulated by the PSAP motif of M protein in a species-dependent manner.,23170175,10.3390/v4091605,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2012,metadata_ingested,1646,pending,pending
pmid-23151592,Unilateral mastitis obliterans presented as a palpable breast mass in a patient with long-standing diabetes mellitus.,23151592,10.3233/BD-2012-000341,Rafael Medina,SYBIL,pi_author_backlog,2012,metadata_ingested,901,pending,pending
pmid-23145065,Identification of small molecules with type I interferon inducing properties by high-throughput screening.,23145065,10.1371/journal.pone.0049049,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2012,metadata_ingested,1360,pending,pending
pmid-23132118,A travel guide to Cytoscape plugins.,23132118,10.1038/nmeth.2212,Trey Ideker,HPMI,pi_author_backlog,2012,metadata_ingested,579,pending,pending
pmid-23112201,Assembly of macromolecular complexes by satisfaction of spatial restraints from electron microscopy images.,23112201,10.1073/pnas.1216549109,Andrej Sali,HPMI,pi_author_backlog,2012,metadata_ingested,1226,pending,pending
pmid-23112190,Epistasis in tomato color mutations involves regulation of phytoene synthase 1 expression by cis-carotenoids.,23112190,10.1073/pnas.1214808109,Scott Filler,UCLA-Persistent-BSI,pi_author_backlog,2012,metadata_ingested,1404,pending,pending
pmid-23100536,The neuraminidase of bat influenza viruses is not a neuraminidase.,23100536,10.1073/pnas.1215857109,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2012,metadata_ingested,0,pending,pending
pmid-23093611,A method for integrative structure determination of protein-protein complexes.,23093611,10.1093/bioinformatics/bts628,Andrej Sali,HPMI,pi_author_backlog,2012,metadata_ingested,1723,pending,pending
pmid-23077658,Promotion of glioblastoma cell motility by enhancer of zeste homolog 2 (EZH2) is mediated by AXL receptor kinase.,23077658,10.1371/journal.pone.0047663,Melanie Ott,HPMI,pi_author_backlog,2012,metadata_ingested,1310,pending,pending
pmid-23076485,Three-dimensional ultrasound in cardiological diagnostics.,23076485,10.4045/tidsskr.11.0410,Kristian Andersen,CViSB,pi_author_backlog,2012,metadata_ingested,1223,pending,pending
pmid-23070791,"Heteroleptic Fe(II) complexes of 2,2'-biimidazole and its alkylated derivatives: spin-crossover and photomagnetic behavior.",23070791,10.1002/chem.201202045,Alan Hauser,SCRIPT,pi_author_backlog,2012,metadata_ingested,2104,pending,pending
pmid-23063562,Structure and dynamics of the second CARD of human RIG-I provide mechanistic insights into regulation of RIG-I activation.,23063562,10.1016/j.str.2012.09.003,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2012,metadata_ingested,1075,pending,pending
pmid-23056353,Influenza-infected neutrophils within the infected lungs act as antigen presenting cells for anti-viral CD8(+) T cells.,23056353,10.1371/journal.pone.0046581,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2012,metadata_ingested,1315,pending,pending
pmid-23047750,The pause on Avian H5N1 influenza virus transmission research should be ended.,23047750,10.1128/mBio.00358-12,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2012,metadata_ingested,758,pending,pending
pmid-23041628,Cross-presenting CD103+ dendritic cells are protected from influenza virus infection.,23041628,10.1172/JCI60659,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2012,metadata_ingested,1106,pending,pending
pmid-23029594,"Molecular diagnostics for lassa fever at Irrua specialist teaching hospital, Nigeria: lessons learnt from two years of laboratory operation.",23029594,10.1371/journal.pntd.0001839,Kristian Andersen,CViSB,pi_author_backlog,2012,metadata_ingested,1966,pending,pending
pmid-23027893,Clinical consequences following regulatory changes in respect to reimbursement of statins cost by the Icelandic Social Insurance Administration.,23027893,10.1177/1403494812458991,Kristian Andersen,CViSB,pi_author_backlog,2012,metadata_ingested,1757,pending,pending
pmid-23016235,[Pay for disease or invest in health?].,23016235,,Kristian Andersen,CViSB,pi_author_backlog,2012,metadata_ingested,0,pending,pending
pmid-23007649,The Cbp3-Cbp6 complex coordinates cytochrome b synthesis with bc(1) complex assembly in yeast mitochondria.,23007649,10.1083/jcb.201206040,Melanie Ott,HPMI,pi_author_backlog,2012,metadata_ingested,1049,pending,pending
pmid-23002976,Influenza vaccines: T-cell responses deserve more attention.,23002976,10.1586/erv.12.71,Michael Schotsaert,SYBIL,pi_author_backlog,2012,metadata_ingested,1127,pending,pending
pmid-23000013,"Exposure to nerve agents: from status epilepticus to neuroinflammation, brain damage, neurogenesis and epilepsy.",23000013,10.1016/j.neuro.2012.09.001,Sumit Chanda,SYBIL,pi_author_backlog,2012,metadata_ingested,2105,pending,pending
pmid-22993153,Contribution of NS1 effector domain dimerization to influenza A virus replication and virulence.,22993153,10.1128/JVI.02237-12,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2012,metadata_ingested,661,pending,pending
pmid-22974364,Self-assembly of filamentous amelogenin requires calcium and phosphate: from dimers via nanoribbons to fibrils.,22974364,10.1021/bm300942c,Andrej Sali,HPMI,pi_author_backlog,2012,metadata_ingested,1210,pending,pending
pmid-22955930,In support of the BMRB.,22955930,10.1038/nsmb.2371,Andrej Sali,HPMI,pi_author_backlog,2012,metadata_ingested,0,pending,pending
pmid-22952703,"Adoption of rapid diagnostic tests for the diagnosis of malaria, a preliminary analysis of the Global Fund program data, 2005 to 2010.",22952703,10.1371/journal.pone.0043549,Scott Filler,UCLA-Persistent-BSI,pi_author_backlog,2012,metadata_ingested,2082,pending,pending
pmid-22947626,[Coronary bypass in Iceland[Editorial]].,22947626,10.17992/lbl.2012.09.448,Kristian Andersen,CViSB,pi_author_backlog,2012,metadata_ingested,0,pending,pending
pmid-22947355,"The effects of aldosterone synthase inhibition on aldosterone and cortisol in patients with hypertension: a phase II, randomized, double-blind, placebo-controlled, multicenter study.",22947355,10.1111/j.1751-7176.2012.00667.x,Kristian Andersen,CViSB,pi_author_backlog,2012,metadata_ingested,1375,pending,pending
